61.9;14.5
77.4;19.7
79.3;11.7
74.6;19.6
114.1;29.8
87.9;11.7
90.9;7.3
81.2;14.7
41.5;14.2
67.8;6.3
82.7;8.3
104.5;19.7
93.5;14.6
82.7;11.7
91.3;8.3
98.6;29.8
68.1;59.4
79.9;4.3
71.1;8.2
79.2;14.7
91.3;14.7
87.3;14.7
91.2;6.4
92.6;19.8
64.6;19.6
76.6;9.6
86.3;14.8
71.2;19.6
95.3;14.8
129.8;59.8
82.4;14.7
97.8;14.8
67.9;59.6
72.3;11.7
99.1;19.7
90.3;8.3
83;8.3
86.7;29.8
95.9;14.7
80.8;59.8
72.1;29.7
75.1;7.2
81.8;29.7
87.6;9.7
95.3;14.8
91.5;9.7
96.8;9.8
107;29.8
64.7;11.6
76.3;6.3
84.4;9.7
81;29.6
92.6;14.7
96.5;14.7
92.3;11.8
96.9;29.8
31.1;59.1
51.5;14.3
78;4.3
87.5;11.8
81;19.7
118.1;19.7
92.4;8.3
83.8;7.2
98.3;14.8
102.5;59.8
75.1;29.7
68.3;19.7
74.4;29.7
86.1;29.6
93.1;11.8
83.4;6.4
85.2;7.2
94.1;11.8
61.1;14.4
76.6;4.6
77.1;11.6
90.9;59.2
100.1;11.8
113.2;14.7
92.3;11.7
96.7;19.8
102.5;59.8
61.2;14.6
72.2;6.3
90.3;19.8
90.9;59.6
92;29.8
89.3;11.7
94.4;6.4
91.4;14.8
102.5;59.8
32.7;14.1
66.1;14.6
89;9.8
80.2;14.7
92.1;29.6
117.6;14.8
99.8;6.4
114.4;19.8
85.8;29.9
32.2;19.3
70.7;8.1
83;8.2
95.1;19.7
80;59.7
101.3;29.7
95.7;11.8
98.7;19.8
73.2;11.7
91.1;14.7
98.8;19.8
83.1;11.6
95.9;6.4
88;7.2
98.6;11.8
108.8;29.9
65;11.6
80.2;5.6
84.2;8.3
94;19.7
101.2;14.8
92.3;8.3
95.2;7.2
85.4;19.8
47;9.2
59.5;7
73.1;11.7
89.3;19.7
114.8;29.8
99.2;11.8
94.8;29.8
103;19.8
52.8;18.5
73.7;8.2
74.4;19.6
80.6;14.5
71.4;11.4
88.5;14.6
96.8;9.8
123;59.8
24.7;58.6
75.1;11.7
85;11.7
60.7;29.3
83.8;14.8
93.2;4.7
95.4;7.2
86.5;14.7
104.9;19.8
72.9;11.7
82.7;5.2
88.8;9.7
85.4;8.3
90.6;14.7
94.7;19.7
87.6;11.8
87.8;29.6
83.1;59.8
80.2;9.7
94.8;19.8
67.2;19.7
89.2;11.7
80;9.6
82.9;6.3
98;6.5
90.7;29.7
45.6;19.1
75.3;5.1
90.9;11.8
86.3;14.8
82.6;9.7
95.2;11.7
95.1;9.7
86.8;19.7
71.8;19.6
74.4;4.3
80;19.7
93.5;19.8
100.4;14.7
96.7;7.2
104.4;5.2
93.2;6.4
98.3;19.8
59.6;8.1
69.7;6.3
79.7;11.7
84.5;19.7
105.8;11.7
93.5;11.7
93.5;8.3
92.9;11.8
68;9.7
79.2;4.7
107.7;29.8
83.2;9.8
88.4;19.7
94.1;11.7
94.6;4.8
91.3;29.8
65.9;14.7
75.3;6.4
84.8;7.2
85.4;14.7
77.3;14.7
78.3;14.7
100.1;8.3
81.1;11.7
31.1;59.4
45.1;11.5
71.8;3.4
83.5;6.4
91.4;9.8
94;11.7
93.3;4.3
92;6.4
92.9;6.4
115.9;59.8
42.7;28.6
68.2;7.1
84.4;11.8
84.2;19.7
94.9;19.8
85.7;11.6
82.8;11.7
90.4;29.7
75.6;59.7
59.5;19.6
79.1;7.2
92.8;14.8
94;19.8
88.7;11.8
91.2;6.4
93.5;5.2
89.6;14.8
109.4;19.8
52;19.2
66.5;8.2
85.1;11.8
88;14.7
84;11.7
95.1;8.3
88.7;11.8
90.7;19.7
66.3;9.6
71;5
85.2;11.7
96.6;29.8
93.2;11.7
102.7;9.7
94.3;6.4
99.9;6.5
104.8;14.8
69.8;7.1
75.8;8.3
75.2;8.2
90.5;19.8
96.4;14.6
88.7;29.7
89.1;6.4
97.4;19.8
120.1;59.8
50.9;19.6
74.7;7.2
86.1;59.7
82.4;14.6
94.9;14.8
103.1;5.2
88.7;9.8
89.6;11.8
96.2;14.9
61.8;14.4
81.7;5.7
82;19.8
89.2;29.7
88.9;14.7
113;11.8
82.1;14.6
99.8;14.8
85.2;59.9
58.8;19.6
80;11.7
76.7;19.7
70.7;14.7
102;19.8
96.5;6.4
100.7;4.8
97.6;11.8
56.8;14.6
81.3;8.2
90.1;11.7
102.3;29.7
87;14.7
96.6;9.7
105.6;8.3
123.7;14.9
130.6;59.9
61.2;9.6
68.9;7.1
85.1;11.7
93.4;11.8
88.9;14.7
90.2;3.5
93.9;5.2
99.5;8.4
94.6;59.8
33.9;11.2
62.7;5.1
82.7;6.4
83.3;8.2
78.5;7.1
92.7;8.3
91;8.3
80.3;8.3
38.2;8
70.9;4.6
87;14.7
77.5;29.8
94.3;14.7
90.7;5.7
84.7;3.7
89.7;11.8
103.3;59.9
31.1;59
64.1;29.6
71.1;7.1
76.5;29.7
80.9;19.7
76.8;19.7
85.8;11.7
89.6;8.3
94.6;14.8
112.2;59.9
60.4;14.3
73.5;8.1
77.8;19.5
79.3;9.6
102.4;9.8
94.7;5.7
90;4.4
91;9.7
106.2;59.7
62.8;11.6
72;6.3
101.2;14.8
74.1;11.6
99;19.7
93.9;9.7
92.8;7.2
104.1;19.8
61.8;29.6
82.7;8.3
75.3;8.3
78.3;14.7
84.2;11.7
