5.7;82.1
3.5;76.5
3.4;67.7
4.3;76
2.9;71.8
3.7;75.3
4;65.4
3.5;72.7
2.4;69.5
5.7;80.2
6.4;75
3.2;68.6
4.3;67.4
3.2;67.6
5.1;65.6
3.7;62.7
4.3;66
4.7;71.9
4.3;67.8
3.7;63.5
5.6;62.7
3.3;52.3
3.4;61.8
5.7;67.8
4;66.1
3.6;53.9
2.8;48.7
3;48.2
3.9;36.6
3.8;4.8
1.7;7.8
2.7;11.7
3;16
2.1;9.5
2.5;12
1.9;14
3.7;11.4
2;14
2.1;18.4
2.2;18.9
2.5;19.8
1.6;18.4
2.5;11.5
1.7;10
2.1;9.4
1.9;10.8
1.9;17.8
1.6;12.8
2.3;12.9
2.1;12.3
2.6;10.5
2;9.8
2.1;11.9
3.8;11.1
2;14.8
1.8;13.9
3.7;14.3
2.3;11.3
2.4;13.6
3.4;10.4
2.6;8.8
3.9;11.8
2.4;15.1
2.1;20.9
1.6;12.2
2.4;20.1
1.9;16.1
2.3;13.4
2.4;18.8
3.6;14.1
1.8;16.8
2.1;16.7
2.1;28.1
2.3;21.7
2.2;22.2
2.8;12.4
1.7;12.6
2.3;18.9
2;17.9
2.3;16.8
2;13.5
2.2;15.8
2.8;14.4
4;26
3.2;33.6
3.8;43.6
3.1;40.9
2.5;44.8
5.1;65.1
4.4;65.1
5.6;64
3.2;61.8
4;70.7
4.2;64.6
3.3;65.8
4;75.4
4;82.3
7.2;72
4;73.1
3.7;74.4
2.7;69.4
4.3;73
4;69.7
4;74.3
3.6;63.1
3.9;64.1
4.3;62.3
4.1;58.6
3.8;45.5
4.5;25.1
5.8;20.8
5.1;11.5
2.3;11.1
12.6;8.5
4;9.4
2.3;9.2
2.5;8.1
7.7;9.7
3.4;11.5
3.3;9.5
4;15.2
3.2;18.4
2.7;9.2
3;9.7
4.3;12.9
3;8.7
3.2;9.6
2.1;8.8
3.7;5
3.2;9.3
3.4;9.8
4;11.3
1.9;8.7
2.7;8.1
9.8;4.6
2.1;8.8
2.1;6.3
18.8;9.8
3.6;10.7
7;8.1
5.4;6.5
7.4;8.3
2.4;12.8
4.3;11.3
4.3;10.5
2;5.3
19.1;11.6
13;6
1.9;10.1
1.2;8.2
3.7;11.3
2.5;7.2
1.5;10.7
3.1;7.9
1.3;8.6
9.9;5.1
4.7;14.4
1.9;16.7
2.3;15.3
2.1;12
2.7;16.7
1.9;13.1
2.5;21.8
2;12.8
1.4;19.2
2;16.3
3.6;16.1
1.7;12.9
2.5;18.3
3.6;11.7
1.9;15
1.9;14.9
2;12.1
1.5;9.9
1.9;10.5
1.7;18.8
1.2;10
1.9;13
3.8;14.3
1.8;19.5
2.2;18
3.5;14.5
1.9;13.2
1.7;15.8
2.9;20.3
2.5;17.9
4.4;12.9
1.8;12.9
3.7;12.3
3.5;29.5
4.7;30.6
4.9;42.3
4.8;39.3
5.8;30.7
5.5;22.2
6.6;24.8
3.2;13.3
4.1;15.7
4.3;18.6
3.6;37
3.8;52.4
3.9;54.2
3.7;66.4
3.9;68.2
5.7;77.3
7.2;75.7
7.2;70.9
