11.6;3.6
11.9;2.7
8.9;4.8
7.8;10.4
31.6;2.6
46.2;2.8
43;3.4
58;3.1
58.7;5.6
64;3
62.1;2.4
48.6;2.7
60.7;3.2
63.6;3
63.1;2.5
66.3;3.6
59.6;2
53.7;2.2
59.5;2.6
60.2;3.3
56.1;2.9
53.8;2.8
65.8;2.8
67.2;3.2
67.6;3.2
60.5;2.6
70.4;4.7
71.4;3.4
64.7;3
61.1;2.6
61.3;2.5
67.8;3
68.5;3.4
63.2;3
74.3;2.5
78.7;4
73.7;3.4
64.9;3
62.6;2.3
61.7;2.8
64.6;3
69.1;3.7
66.6;3.4
65.8;3.2
80;2.9
67.8;3.6
66.2;3.2
57.4;3.1
64.5;2.4
63;2.2
64.1;3
73.4;4
70.3;4
67.7;2.7
70.8;3
57.8;2.1
69.1;2.7
61.2;4.2
65.8;3.2
69.6;4.3
73.4;3.2
64.5;2.8
61;2.3
73.5;3.4
69.6;3.7
64.9;3.4
61.2;2.8
77.2;5.1
68;2.5
70.3;3.6
66.6;2.6
64.6;3.4
58.9;2.4
68.2;3
66.8;3.8
75.6;3
77.1;3.2
76.2;2.5
63.4;4.6
68.2;3.9
78;4.3
72.8;3.2
67.3;4.3
67.5;2.4
71.6;2.5
68.9;3.9
75;3.2
75.8;2.8
70.6;2.7
76.3;3.6
73.5;3
80.4;3.5
66.3;4.2
66.8;3
72.4;2.8
71.2;3.4
69.1;3.9
73.8;3
72;2.4
67.2;2.1
67.8;2.1
72.6;4.3
67.4;4.2
67.4;3.9
69.4;3.7
76.9;3.2
70.9;2.3
75.9;2.7
75.3;2.7
69.5;3.4
75.1;2.8
75.4;2.5
75.8;3
70;3
69.2;2.6
75.9;3
74.9;3
75;3.4
78.9;2.7
75;3
68.2;2.8
73.4;3.2
76.3;3
62.8;2.2
68.1;2.9
72.5;2.4
72.1;2.5
69.9;2.8
73.8;3
69.4;2.4
74.1;4
68.3;2.8
76.7;2.8
68.9;4
64.7;3.6
74.1;2.3
73.2;2.5
72.1;2.3
65.9;5.6
68.3;3.9
70.7;3.4
69.4;3.2
67.6;2.4
67.1;3.2
69.9;5.1
65.9;2.8
72.8;4
66.4;2.3
67.1;3.9
72.2;3.7
75;2.3
74;3.6
79.8;3.4
70.5;2.8
70.5;2.8
68.3;2.6
76.1;3
62.9;2.3
70.2;3.9
79.7;3.5
71.8;3.2
81.9;3
67.1;2.8
64.2;2.6
67.1;3.6
76.6;4.7
68;3.4
64.8;4.3
67.2;2.8
67.8;2.2
74.6;4
80.2;4
75.2;3
81.8;3.5
70.9;2.4
67.5;3.4
69.9;3.6
67.8;3.1
72.7;2.1
71.6;3.6
68.6;2.9
69.1;2.4
71.2;3.4
69.8;3.6
74.9;4
68.7;2.6
71.9;2.8
74.5;3.7
67.9;2.5
82.7;4.3
74.1;2.8
69.2;3.1
68.8;2.4
66.8;2.3
72;1.9
78.6;4.7
66.2;4.3
66.9;2.6
70.1;2.8
72.6;3
67.4;3.6
67.9;6.3
68.3;3.6
69.6;2.4
72.5;2.5
72.4;4.7
82.6;3.5
61.7;3.6
70.6;3.2
69.1;2.8
67;2.1
67;3.6
70.2;3
73.6;4.7
78.8;4.3
66.1;2.3
74.7;3.2
64;3.1
69.6;2.4
73.7;3.6
73.2;2.8
66.2;2.2
77.6;2.8
82.4;3.2
71.6;3
68.4;2.4
76.3;3.2
69.2;3.4
70.5;2.1
70.5;3.6
71.8;3
69.6;3.2
69.5;2.8
77.1;4.2
75.9;2.5
76.3;3.5
72.6;3
72.3;2.8
75.1;8.2
76.9;4
79.2;2.3
77.6;2.9
74.5;2.8
74.9;4.7
75.7;2.3
66.4;2.6
68.4;2.8
67.5;3.9
72.1;3.2
78.3;3
72.1;3.2
69.9;3.2
74.8;2.7
66.6;3.6
74.3;3.7
78.7;3.2
76.2;3.2
71.3;2.7
73.7;4.3
65.3;2.6
76.1;4
82.8;3.7
75.2;2.8
88.9;5.7
81.9;2.6
74.1;3.2
75.9;3.4
69.9;3.9
69.9;3.9
82.8;3.4
80.8;4.7
76.2;5
76;3.4
77.8;4.3
70.8;2.2
68.7;3.1
73.4;2.8
75.3;4.3
82;4.7
73.7;4
71.3;3.9
83;3.7
68.4;2.6
79.6;4.2
71.4;3.4
78.8;4
71;3.9
78.7;3.2
72.9;2.2
76.6;5.1
78.8;4.7
73.3;5.7
70.9;3.9
75.4;4.3
75.3;3.7
70.9;3
64.2;2.1
74.9;2.8
80.1;3
77;2.4
71.2;3.9
63.3;4.1
72.5;3
71.2;3
70.8;3.4
77.2;4.3
70.8;3.9
82.3;7.2
73.7;2.8
76.1;3.2
79.5;3
78.3;3.5
74.2;2.7
73.4;4.3
66.4;3.1
66.5;4.2
71.7;3.4
70;2.2
80;3
76.1;3
71.6;3.2
74.5;3.2
72.1;2.5
76.9;3.4
68.2;2.5
71.5;3
73.7;3.2
75.7;4.3
74.9;5
70;2.5
63.1;4.2
64.9;3.9
67.6;3.1
77;4
80.5;3.5
69.5;3.7
64.8;2.4
69.4;3.9
77.6;4.7
72.3;2.6
67;3
66.8;2.5
71.4;3.7
63.3;3.4
68.8;3
76.3;3
72.5;2.5
69;3.6
87.3;4
64.1;2.9
66.3;2.2
73.3;3.7
75.3;4
76;2.4
61.7;3.4
68;3
71.1;2.5
57.2;2.9
81.1;4
68.5;3.2
70.7;4.2
66.3;2.6
69.3;3.4
65.2;2.7
57.7;4.1
61.2;2.8
69.1;2.5
70.7;3.4
75.3;3.4
80.2;3.7
69.6;2.7
79.6;3
76.9;4.7
61.2;2.5
80.5;3.5
74;3.2
67.8;3.6
70.3;2.6
74.4;2.2
74.8;3.2
69.3;2.2
73.4;3.9
74.4;3
81.3;8.3
77.9;2.7
73.9;3
73.4;4
69.6;3.7
78.5;3.9
67.1;2.5
77.3;6.4
75.5;3.7
79.7;2.7
64.1;6.3
66.4;2.1
67.4;3.9
82.5;3.1
76.4;3.7
71.5;3.2
73;3.9
70.2;3.9
75.6;2.8
76.1;2.2
80.5;3.7
73;3.4
71.5;2.5
74.7;4.3
84.1;3.7
75.9;3
68.8;5.1
77.6;2.5
77.4;3.4
72;3.4
64;2.9
72.2;3
74.3;3.7
69.6;3.1
76.5;3.2
78;3.4
80.9;4
79.9;3
71;3.4
72.9;3.4
65.2;2.6
67.6;1.9
72.1;3.3
78.4;3.7
76.7;2.4
77.2;3.4
78.1;3.5
79.3;3.2
71.2;3.3
72.1;3
77;4
75.3;3.4
76.1;4.3
72.7;3.4
68.8;2
76.6;3.2
72.5;3.6
76.7;3.5
75.9;3.6
71.9;3.9
67.8;2.7
74.2;3.5
73.6;3.4
71.6;2.5
77.6;4
72.2;3.4
76;3.2
67.9;3.2
68.1;4.3
66.7;2.4
71.8;2.8
83;3.7
70.6;3.2
64.8;2.6
70.3;2.7
76.5;4.3
75.6;2.3
69.3;4.3
74.2;3.6
74.6;2.8
71.7;2.2
80.9;3.2
77.6;2.7
79.1;3
71.7;2.8
69.4;3.6
81.9;3
73.6;2.4
71.6;3.7
76.3;5.1
64.6;2.7
71.1;2.9
70.3;3.4
81.3;2.9
71.3;2.7
70;3
76.4;3.4
71.6;3
83.1;2.6
72.6;3.9
73.6;3.2
68;3.9
69;2.4
73.4;5.1
76.5;3.2
75.9;2.7
78.6;3.4
67.6;2.8
77.3;4.3
77.3;2.7
77.4;2.8
75.7;3
78;4.7
68.6;3
62;5.1
74.3;3.2
73.5;3.9
74.2;2.3
76.2;4.3
73.7;2.7
74.9;5.7
74.8;4.3
76.1;7.1
82.3;4.7
77.1;5.6
74;3.2
74.7;3.2
79.4;3.4
67.7;3.4
76.6;3.2
62.3;2.5
71.4;2.1
79.1;3.7
75.4;2.8
71;3.2
74.7;4.7
77.9;7.2
71.8;3.2
78.6;3.2
71.3;2.8
72.9;2.8
66.8;3.6
77.4;3.4
70.2;5.1
71.3;3
74.2;4.7
76.6;3
78.5;5.7
74.1;2.4
75.9;3
71.8;2.8
75.3;3
70.8;3.2
71.7;4.2
68.1;2.2
76.9;3
79.1;3.2
66;2.5
68.9;2.4
71;5.1
76;4.7
76;3.4
75.7;2.5
82.3;3
78.3;2.5
83.6;5.1
75.9;3
78.5;4
67.4;3.1
85.7;3.5
74.9;4.7
76.5;3.4
79;3
79.2;3.4
78.7;4.3
70.7;3.9
67.9;3.4
66.5;3
74.5;6.3
74.9;2.5
74.1;3.7
75;2.9
71.6;3.6
70.4;3
69.3;2.3
69.2;3.6
75.7;5.1
69;3.4
77.4;3.4
71.6;4.2
73.2;3.4
67.7;3.3
72.2;3.9
78;3.4
73.6;4.7
80.5;4.6
77.7;2.4
70.1;2.1
73.8;3
74;3.4
80.5;4
68.3;4.3
72.3;2.5
69.1;3.4
77.3;5.1
83.4;4
77;4
74.9;4.7
79.8;4.7
71.8;3.2
76.2;2.4
74.8;6.3
72.6;3.4
69.3;5.6
63.4;3.6
78.3;6.3
81.7;4.3
77.1;2.9
82.7;4
79.3;3
79.4;4
80.3;4.3
69.1;2.4
65.8;3.2
79.5;3.7
78.1;4
77.8;2.9
74.3;3.4
75.1;3
74.6;4.3
77.4;4.7
77.1;3.4
82.3;5.7
76.8;3
70.6;3.7
75.6;3.2
84.3;5.2
83.3;3.5
67.5;3
79.7;2.9
73.8;2.8
79.9;4.3
70.3;3
74.9;5.7
76.1;3.2
79.1;4.3
72.5;2.4
75.1;3.4
74.2;4.3
79.4;3
67.1;3.2
75.1;5.7
76.2;3.4
95.9;7.2
74.7;6.3
67.4;5.1
73.6;4
79;3.5
76.1;4
66.4;3.2
78.1;5.1
74.4;3.2
70;4.2
79.1;4
76.9;3.2
73.2;5.7
70.5;5.1
75.9;4.3
78;4.3
66.3;2.7
80;3.7
72.1;3.9
75.2;4
69.8;6.3
68;4.2
74.7;3.4
67.9;3.6
66.4;4.2
74.2;4
70.8;3.7
65.1;4.7
72.5;4.3
70.7;4.7
67.8;3.2
68.7;3
72.8;3.7
72.6;4
69.1;4.3
67.1;3.2
75.3;5.7
74.3;4.7
70.2;4.7
70.8;5.7
72;3.7
72.1;4.7
61.4;5.1
71.4;4.7
65.7;3.1
72.1;4.7
72.4;4.3
69.3;3.7
67.5;4.7
81.5;5.2
78.8;8.2
74.2;4.7
81.7;6.3
96.7;11.8
80;6.4
69.7;3.9
74.4;5.7
67.5;5.1
74.2;4.6
83.5;6.4
70.5;11.7
83.9;5.7
71.7;6.3
78.4;6.3
72.4;7.2
68.8;5.1
77.3;6.3
74.1;5.7
76.5;4.3
72.6;7.2
79.5;5.7
68.1;3.6
76.6;5.1
79.3;4.7
73.3;9.7
73.4;5.1
65.7;3.9
80.2;6.4
71.6;5.6
74.7;4.6
80;5.6
69.6;4.6
84.3;6.4
74.3;5.7
78.4;5.7
81;8.2
79.5;4
78.4;7.2
71.1;5.1
71.6;5.1
74.3;9.6
69;6.2
75.8;9.7
80;7.2
76.3;9.7
73.3;3.6
76.5;4.7
80.6;8.2
73.8;4.2
69.9;4.3
81.4;8.3
68.5;5.1
71.5;8.1
78.1;6.4
68.6;5.6
65.2;11.6
72.9;3.2
81.2;9.7
73.8;5.1
74.9;29.7
77;11.7
74.9;7.2
84.2;6.4
75.3;11.6
88.3;8.3
75.5;5.7
79.8;8.3
73.8;11.7
77.1;7.1
86.5;14.7
79.6;9.7
76.3;5.7
75.1;9.6
67.1;6.2
80;7.2
71;8.2
78.5;5.7
80.6;9.7
75.7;14.6
86.4;7.2
87.3;19.7
84.5;11.7
76.3;8.3
86.8;5.7
83.9;14.7
91.6;19.8
82.4;8.3
77;8.3
72.7;9.7
71.2;11.4
83.3;14.7
77.6;8.3
70.2;19.6
84;19.7
82.3;19.7
83.9;11.7
75.2;9.5
93.6;19.7
73.3;8.3
67.5;19.5
82.1;9.7
73.4;7.1
68.7;29.7
76.9;19.3
87.2;9.7
83.6;14.7
77;11.8
82.5;8.3
83.8;14.7
88.1;19.7
78.6;14.7
80.1;14.7
84.3;8.3
87.1;9.7
70.7;59.6
103.5;29.8
83.4;9.7
70.7;14.6
90;19.7
80;19.7
76.5;14.7
94.1;59.8
98.7;14.8
79.2;9.7
80.4;11.7
95.7;19.7
91.1;14.7
75.3;29.7
75.5;14.5
79.7;59.7
88.5;14.7
93.9;29.7
85.8;19.7
112.3;14.8
90.3;9.7
86.5;19.7
95.5;29.7
72.6;59.6
87.4;9.7
99.7;29.8
78.1;14.7
81.4;29.7
91.6;14.7
80.7;19.7
90.3;14.8
88;9.7
87;59.7
98.9;29.6
78.3;14.7
101.4;29.8
84.1;14.7
89.4;14.7
84;9.7
81.6;14.7
73.6;11.7
76.6;11.7
77.5;19.7
97.2;11.7
77.8;19.7
76.5;29.7
73.3;9.5
74.7;19.7
90.1;59.8
73.9;29.7
72.7;29.7
74.1;9.7
81.1;29.7
75.8;14.7
64.9;59.6
88.1;59.7
95.2;14.7
75.9;59.7
86.3;29.7
84.4;19.7
87;19.7
78.7;14.7
81.4;19.7
78.8;59.7
84.2;59.7
80.9;29.7
77.3;29.5
80.4;19.6
86.9;9.7
79.6;11.7
88.8;14.7
103;59.8
83.6;14.7
87.3;19.7
83.8;11.7
76.5;14.6
79.7;29.7
110.2;59.8
72.7;14.7
96.5;59.8
105.7;29.8
84.3;11.6
104.2;59.8
77.9;9.6
82.3;9.7
65.3;59.7
96.4;59.7
68.4;11.6
80.7;59.7
89.9;14.7
74.9;29.6
76.4;14.6
82.5;9.7
70.8;9.6
80.5;11.6
80.9;9.7
69.3;29.7
79.9;19.7
77.6;9.7
65;29.6
81.5;14.7
91.5;29.7
83.4;14.7
76.2;14.7
75.9;29.7
88.7;19.7
75.3;9.6
101;29.8
85.7;14.7
82.1;29.7
130.9;59.8
66.2;29.6
98.2;11.8
90.1;29.6
66.3;14.6
70.4;9.6
71.6;19.6
76.1;19.6
86;14.7
69.7;14.7
98.9;9.7
77.9;19.7
89.6;14.7
76.9;9.7
76.4;11.6
75.9;29.7
88.2;59.7
89.9;59.7
83.1;14.7
76.2;59.8
59;29.5
84;19.7
95;11.8
88.4;11.7
87.2;29.6
81.6;14.7
81.8;11.5
82.1;7.2
82.5;11.6
76;11.7
80.6;14.6
53.5;59.3
75.7;14.6
67.3;29.6
77.7;29.7
79.2;7.1
75.7;19.6
87.1;11.7
72.5;11.7
72.9;8.1
100.3;19.8
77.1;11.7
75.1;59.4
82.1;8.3
73.8;11.7
78.5;11.7
76.3;9.7
90.5;59.7
89.6;14.7
79.6;9.7
66.7;29.6
90.2;19.7
64.3;9.6
82.2;14.7
73.7;59.6
86.3;7.2
69.2;19.5
77.6;9.7
77.4;29.6
74.8;19.5
84.9;59.7
87.5;59.6
79;14.7
79.5;14.7
89.1;14.7
69.1;19.7
95.3;19.7
77.1;8.3
84.6;59.6
97.2;11.7
123.2;59.8
90.7;7.3
74.7;19.7
76.5;11.7
69.9;9.7
84.8;11.7
75.8;9.6
73.3;8.2
82.9;6.4
73.9;11.7
69.6;29.6
75.2;14.7
86.5;19.7
83.1;29.7
73.4;9.7
81.1;11.6
85.4;11.6
70.3;14.5
72.5;8
84.3;8.3
91.2;11.7
81.2;19.7
78.8;29.7
87.6;11.7
81.3;19.6
85.4;19.7
72.4;19.7
80.8;8.3
62.1;14.5
75;14.7
74.6;9.7
83.6;9.7
72.7;19.5
75.9;14.7
78.9;5.1
77.1;7.2
83.6;8.3
80;14.7
82.1;29.7
86;19.6
82.9;8.3
93.2;19.7
73.6;9.5
85.5;9.7
73.8;5.7
67.7;9.6
77.1;29.7
73.8;14.7
77.8;11.7
69.3;14.6
78.4;5.7
82.3;11.7
79.5;14.7
90.8;19.7
81.6;9.7
79.4;11.7
65.1;14.6
88.9;14.7
80.5;14.7
82.6;19.7
59.2;29.5
79.2;8.3
82.7;7.2
68.2;14.5
69.3;14.7
75.9;7.2
76.9;14.7
69.5;5.6
87.6;29.7
79.4;8.3
78.5;19.7
90.6;14.7
80;19.7
80.8;11.7
75.2;19.7
79.1;14.7
80.2;9.7
83;14.7
90.4;8.3
81.8;11.7
66.1;29.6
79;9.7
73.5;8.2
69;19.5
78.9;7.2
84.8;5.7
76.2;19.6
83.9;5.7
89.1;14.7
80.2;14.7
73.9;11.6
79.6;19.7
77.5;11.7
72.4;11.7
76.7;59.7
75.4;19.7
80.8;8.3
81;5.7
86.6;14.7
78.9;14.7
76.7;11.7
70;8.2
78.8;9.7
79.9;8.3
78.6;29.7
75.4;7.2
69.6;5.1
78.1;6.4
81.6;4.7
