LANE_09;93.2;29.8
LANE_02;72.6;29.6
LANE_03;77.1;11.7
LANE_04;80;19.5
LANE_05;82.4;14.5
LANE_06;86.5;29.7
LANE_07;86.9;19.7
LANE_08;76.9;29.7
LANE_09;99.6;19.8
LANE_03;100.3;19.8
LANE_04;71.2;59.7
LANE_05;61.7;59.5
LANE_06;96.5;29.8
LANE_07;77.7;14.6
LANE_09;82.9;14.7
LANE_02;67.9;19.7
LANE_03;72.9;8.1
LANE_04;92;14.8
LANE_05;92.3;19.7
LANE_07;77.5;19.6
LANE_08;91.1;8.3
LANE_09;138.7;59.9
LANE_02;60.1;29.5
LANE_03;72.5;11.7
LANE_04;77.6;19.7
LANE_05;86.8;59.7
LANE_06;91.6;29.7
LANE_07;90.9;29.7
LANE_08;80.5;29.7
LANE_02;58.7;59.6
LANE_04;93.6;29.8
LANE_05;87;29.7
LANE_06;94.6;19.7
LANE_07;83.3;19.5
LANE_08;76.4;29.6
LANE_09;94.8;29.8
LANE_10;77.3;59.7
LANE_02;52.4;59.3
LANE_03;87.1;11.7
LANE_04;89.1;29.7
LANE_05;78;19.7
LANE_06;91.5;19.8
LANE_07;90.7;29.7
LANE_08;86.1;14.7
LANE_02;68.2;19.6
LANE_03;75.7;19.6
LANE_04;109.2;14.8
LANE_05;113.7;29.9
LANE_07;94.6;29.7
LANE_08;74.8;59.7
LANE_02;75.7;11.4
LANE_03;79.2;7.1
LANE_04;103;59.8
LANE_05;84.1;19.8
LANE_07;76.4;29.5
LANE_08;76.4;19.7
LANE_09;82;29.8
LANE_03;77.7;29.7
LANE_06;90.8;29.7
LANE_07;85.7;29.7
LANE_08;80;19.7
LANE_09;108;59.8
LANE_10;79.8;59.8
LANE_03;67.3;29.6
LANE_04;80.6;19.7
LANE_05;97.7;29.8
LANE_07;88.5;59.7
LANE_08;96.1;29.8
LANE_09;98.9;29.8
LANE_03;75.7;14.6
LANE_05;78;19.7
LANE_06;103.8;59.8
LANE_07;109.9;29.7
LANE_08;109.7;29.8
LANE_03;53.5;59.3
LANE_04;89.5;59.7
LANE_05;47.8;59.2
LANE_06;83.1;59.7
LANE_07;70.6;29.7
LANE_08;83.6;29.7
LANE_09;91.8;29.8
LANE_10;88.7;59.8
LANE_02;58.1;59.6
LANE_03;80.6;14.6
LANE_04;102.9;59.8
LANE_05;81.1;19.5
LANE_06;99.6;59.8
LANE_07;82.3;19.7
LANE_08;96.7;59.8
LANE_02;52.9;59.5
LANE_03;76;11.7
LANE_04;71.6;29.7
LANE_06;91.9;59.8
LANE_08;80.4;29.7
LANE_02;70.5;29.7
LANE_03;82.5;11.6
LANE_04;78.8;29.7
LANE_05;81.1;59.8
LANE_07;72.5;59.6
LANE_08;102.8;19.8
LANE_09;65.9;59.7
LANE_10;72.5;59.7
LANE_02;74.1;29.6
LANE_03;82.1;7.2
LANE_04;92.2;29.7
LANE_05;80.2;19.7
LANE_06;95.2;29.7
LANE_07;72.5;59.8
LANE_08;92.8;29.7
LANE_09;113;29.8
LANE_02;60;29.6
LANE_03;81.8;11.5
LANE_04;81.9;59.7
LANE_05;80.2;29.7
LANE_06;82.2;29.6
LANE_07;97.4;29.7
LANE_08;114.4;29.8
LANE_09;83;59.7
LANE_02;63.4;14.5
LANE_03;81.6;14.7
LANE_04;88.4;29.8
LANE_05;87.4;29.8
LANE_06;84.8;59.7
LANE_07;90.8;29.7
LANE_08;89.1;9.7
LANE_09;81.4;59.7
LANE_02;58.3;29.5
LANE_03;87.2;29.6
LANE_04;87.3;29.8
LANE_05;75.2;59.7
LANE_06;104;59.8
LANE_07;66.7;59.5
LANE_08;73.9;29.7
LANE_02;42.5;59.5
LANE_03;88.4;11.7
LANE_04;85.9;19.7
LANE_05;74.8;19.7
LANE_06;76.8;59.8
LANE_07;85.1;11.7
LANE_08;84.7;59.7
LANE_09;107.4;29.8
LANE_10;72.5;59.8
LANE_02;61.4;59.6
LANE_03;95;11.8
LANE_04;94.4;14.8
LANE_05;79.3;59.4
LANE_07;80.4;59.7
LANE_08;73.3;59.7
LANE_09;77.7;29.7
LANE_10;91.1;59.9
LANE_02;62.4;29.6
LANE_03;84;19.7
LANE_04;94.1;29.8
LANE_05;95;59.7
LANE_06;84;19.6
LANE_07;91;19.7
LANE_08;104.9;59.8
LANE_09;90.3;29.8
LANE_02;67.5;59.6
LANE_03;59;29.5
LANE_04;79.6;19.6
LANE_06;110;29.8
LANE_07;88.6;14.7
LANE_08;68.8;19.7
LANE_09;86.4;29.7
LANE_10;89.9;59.8
LANE_02;80;59.7
LANE_04;85.9;29.8
LANE_05;90.4;59.8
LANE_07;90.6;29.7
LANE_08;110.6;9.8
LANE_09;86.4;59.7
LANE_10;99.5;29.9
LANE_02;64.7;59.6
LANE_03;76.2;59.8
LANE_05;77.6;19.7
LANE_06;79.3;29.7
LANE_07;88.1;59.7
LANE_08;84.5;9.8
LANE_02;54;59.6
LANE_03;83.1;14.7
LANE_04;92.3;59.8
LANE_05;85.4;59.6
LANE_06;92.1;59.6
LANE_07;92.4;29.8
LANE_08;91.3;11.8
LANE_02;58.2;59.6
LANE_03;89.9;59.7
LANE_04;97.5;59.8
LANE_05;85.4;59.7
LANE_07;80;29.6
LANE_08;90.4;59.8
LANE_09;93.9;19.8
LANE_02;64.6;59.7
LANE_03;88.2;59.7
LANE_04;85.2;29.7
LANE_05;85.4;59.9
LANE_07;83.1;59.7
LANE_08;83.2;59.8
LANE_09;87;59.8
LANE_02;72.4;29.6
LANE_03;75.9;29.7
LANE_04;76.5;59.7
LANE_07;81.2;29.7
LANE_08;74.4;19.7
LANE_03;76.4;11.6
LANE_04;76.6;19.7
LANE_05;94;59.8
LANE_06;80.5;29.7
LANE_07;81.2;29.7
LANE_08;91;19.8
LANE_09;92.2;59.8
LANE_02;66.4;29.6
LANE_03;76.9;9.7
LANE_04;84.8;29.7
LANE_05;87.4;29.8
LANE_06;84.9;14.6
LANE_07;94.5;59.7
LANE_08;98.1;29.8
LANE_09;106.3;19.8
LANE_03;89.6;14.7
LANE_04;82.3;29.7
LANE_05;97.9;59.8
LANE_06;101.4;59.8
LANE_07;99.4;29.7
LANE_08;82.3;59.7
LANE_09;95.2;59.8
LANE_02;76.8;29.7
LANE_03;77.9;19.7
LANE_04;85.2;29.7
LANE_05;90.7;59.8
LANE_06;92.7;29.8
LANE_07;88.6;19.7
LANE_09;81.8;59.8
LANE_02;58.6;59.6
LANE_03;98.9;9.7
LANE_04;77.9;19.6
LANE_05;90.5;14.7
LANE_07;93.7;19.7
LANE_08;75.2;29.7
LANE_09;79.2;29.7
LANE_10;99.5;59.7
LANE_02;66.8;29.6
LANE_03;69.7;14.7
LANE_04;70.4;11.7
LANE_06;87.6;19.7
LANE_07;91.3;19.7
LANE_08;81.7;19.7
LANE_09;102.4;59.8
LANE_10;99.5;59.6
LANE_02;84.7;59.7
LANE_03;86;14.7
LANE_04;81;19.6
LANE_09;86.7;59.7
LANE_02;65.9;59.5
LANE_03;76.1;19.6
LANE_04;87.3;59.7
LANE_06;79.5;29.7
LANE_08;94.2;14.8
LANE_09;72;59.7
LANE_10;107;59.8
LANE_03;71.6;19.6
LANE_04;92.2;14.8
LANE_05;74.5;19.6
LANE_07;99.2;19.7
LANE_08;86.6;59.8
LANE_09;79.4;59.7
LANE_02;29.1;57
LANE_03;70.4;9.6
LANE_04;84;29.8
LANE_05;67.6;59.5
LANE_06;92.2;29.7
LANE_07;98.5;19.7
LANE_08;83.8;19.7
LANE_03;66.3;14.6
LANE_04;68.5;29.7
LANE_05;105.3;19.7
LANE_07;86;59.7
LANE_08;96.1;7.3
LANE_09;102.1;29.8
LANE_02;64;59.7
LANE_03;90.1;29.6
LANE_04;96.9;29.8
LANE_05;81.5;29.7
LANE_06;101.2;59.8
LANE_07;82.4;19.7
LANE_08;85;14.7
LANE_09;99.3;19.8
LANE_03;98.2;11.8
LANE_05;84.4;19.8
LANE_06;88.1;19.7
LANE_07;85.9;19.7
LANE_08;92.1;14.7
LANE_09;87.4;59.7
LANE_10;103.1;59.8
LANE_02;69.1;29.6
LANE_03;66.2;29.6
LANE_04;90.9;19.8
LANE_06;90.1;29.8
LANE_07;89.4;59.7
LANE_08;101.4;59.8
LANE_09;121.2;59.8
LANE_03;130.9;59.8
LANE_04;97.5;29.7
LANE_05;70.5;59.4
LANE_06;107.4;59.8
LANE_07;110.9;59.7
LANE_08;109.5;19.8
LANE_09;97.9;59.8
LANE_02;72.1;29.7
LANE_03;82.1;29.7
LANE_04;84.8;14.7
LANE_05;80.2;29.7
LANE_07;90;11.7
LANE_08;114.3;59.8
LANE_09;92.2;59.8
LANE_03;85.7;14.7
LANE_04;87.6;19.8
LANE_05;92.9;14.8
LANE_06;103.7;59.8
LANE_07;61.9;59.5
LANE_08;83.8;29.7
LANE_09;86.5;19.7
LANE_02;53.8;19.6
LANE_03;101;29.8
LANE_04;88.8;59.8
LANE_05;92.9;59.7
LANE_06;99.6;19.8
LANE_07;97.4;19.7
LANE_08;104.2;29.6
LANE_09;87.1;29.8
LANE_02;67.5;29.2
LANE_03;75.3;9.6
LANE_04;85.7;19.7
LANE_05;87.5;59.8
LANE_07;83.3;59.8
LANE_08;84.9;9.8
LANE_09;88.4;14.8
LANE_02;70.3;19.7
LANE_03;88.7;19.7
LANE_04;101.3;59.8
LANE_05;86.9;59.5
LANE_07;88.6;29.7
LANE_08;86.2;9.7
LANE_09;86.4;14.8
LANE_02;35.5;29.2
LANE_03;75.9;29.7
LANE_04;102.8;59.8
LANE_05;132.8;59.9
LANE_06;99.3;59.8
LANE_07;93.2;59.7
LANE_09;96.3;14.8
LANE_03;76.2;14.7
LANE_04;82.2;19.6
LANE_05;90.9;19.7
LANE_06;79.4;14.7
LANE_07;77.8;29.7
LANE_08;86.8;19.8
LANE_09;97.7;59.8
LANE_02;79.6;29.5
LANE_03;83.4;14.7
LANE_04;67.9;29.7
LANE_05;90.9;59.5
LANE_06;97;59.4
LANE_07;94.9;9.6
LANE_08;109.5;19.8
LANE_09;97.7;59.7
LANE_02;78.5;59.7
LANE_03;91.5;29.7
LANE_05;82.3;59.7
LANE_06;87.7;29.7
LANE_07;82.6;19.6
LANE_08;85.9;59.7
LANE_09;83.6;59.7
LANE_10;75.2;59.8
LANE_02;72.3;29.7
LANE_03;81.5;14.7
LANE_04;64.9;58.9
LANE_05;73.1;29.3
LANE_06;74.5;59.4
LANE_07;88.8;29.5
LANE_08;85.4;11.7
LANE_09;110;59.8
LANE_03;65;29.6
LANE_04;94.5;59.8
LANE_07;95;59.7
LANE_02;81.3;59.7
LANE_03;77.6;9.7
LANE_04;95;29.8
LANE_05;59.7;59.5
LANE_06;59.7;59.8
LANE_07;96.2;29.7
LANE_08;94.9;14.8
LANE_03;79.9;19.7
LANE_04;65.9;59.7
LANE_05;79;29.6
LANE_06;93.7;59.8
LANE_07;84.8;9.7
LANE_08;97.7;29.8
LANE_09;84.4;29.7
LANE_02;69.8;59.5
LANE_03;69.3;29.7
LANE_04;74.9;59.7
LANE_06;85.6;29.7
LANE_07;84.6;29.7
LANE_09;85.2;59.7
LANE_03;80.9;9.7
LANE_04;92.6;11.8
LANE_05;84.8;59.7
LANE_06;86;19.7
LANE_07;77.1;29.7
LANE_08;88.9;59.9
LANE_09;89.1;19.7
LANE_01;20.8;55.5
LANE_03;80.5;11.6
LANE_04;72.6;19.6
LANE_05;99.2;29.7
LANE_07;88.1;14.7
LANE_08;80.6;19.7
LANE_02;77.1;19.7
LANE_03;70.8;9.6
LANE_04;92.1;29.8
LANE_06;89.8;19.8
LANE_08;105.3;59.8
LANE_09;114.2;59.8
LANE_03;82.5;9.7
LANE_04;87.6;59.8
LANE_05;58.4;19.6
LANE_06;97.4;29.8
LANE_07;86.2;11.7
LANE_08;89.7;29.7
LANE_09;99.9;59.7
LANE_02;62.5;14.6
LANE_04;90.1;59.8
LANE_05;84.4;59.7
LANE_07;94.7;14.7
LANE_08;83.9;59.7
LANE_09;87;19.7
LANE_02;53.7;59.6
LANE_03;76.4;14.6
LANE_04;79.1;59.8
LANE_05;89.5;19.6
LANE_06;84.4;29.7
LANE_07;90.2;29.7
LANE_08;87.2;29.6
LANE_02;57.1;59.6
LANE_03;74.9;29.6
LANE_04;96.3;59.8
LANE_05;76.1;59.1
LANE_07;73.5;29.7
LANE_08;82;19.8
LANE_09;89.5;19.7
LANE_02;63;29.6
LANE_03;89.9;14.7
LANE_04;87.4;19.7
LANE_05;96.8;11.7
LANE_06;91.6;29.8
LANE_07;89.8;19.7
LANE_08;100.5;59.8
LANE_03;80.7;59.7
LANE_05;82.5;29.4
LANE_06;83.8;59.8
LANE_07;97.1;29.7
LANE_08;86;29.8
LANE_03;68.4;11.6
LANE_04;89.7;19.8
LANE_05;65.1;59.4
LANE_06;84.3;59.7
LANE_08;95;9.8
LANE_02;62;59.6
LANE_03;96.4;59.7
LANE_04;86.8;59.6
LANE_05;93.5;59.5
LANE_06;93.9;19.7
LANE_07;105.1;29.7
LANE_08;102.3;59.8
LANE_09;72.8;59.7
LANE_02;72.5;29.4
LANE_03;65.3;59.7
LANE_04;83;59.7
LANE_05;81.5;59.8
LANE_06;98.1;19.7
LANE_07;89.3;59.7
LANE_08;92.7;14.8
LANE_09;92;29.7
LANE_02;69.9;19.7
LANE_03;82.3;9.7
LANE_06;85;29.7
LANE_07;110.1;29.8
LANE_08;102.6;19.8
LANE_09;104.8;19.8
LANE_03;77.9;9.6
LANE_04;88.2;14.7
LANE_05;81.5;29.4
LANE_06;84;59.7
LANE_07;94.2;11.7
LANE_09;82.3;29.7
LANE_02;57.2;59.6
LANE_03;104.2;59.8
LANE_04;86.5;29.7
LANE_05;88.3;29.7
LANE_06;81.3;59.6
LANE_07;87;29.7
LANE_08;92.7;9.8
LANE_09;77.9;59.7
LANE_02;89;29.7
LANE_03;84.3;11.6
LANE_04;74.4;29.7
LANE_05;90.8;59.5
LANE_06;90.5;29.7
LANE_07;94.8;11.7
LANE_08;87.3;8.3
LANE_02;71.5;59.6
LANE_03;105.7;29.8
LANE_04;84.6;19.7
LANE_06;82.4;29.6
LANE_07;78.3;29.7
LANE_08;81.8;19.7
LANE_09;97.2;19.8
LANE_02;69.6;19.7
LANE_03;96.5;59.8
LANE_04;85.2;29.7
LANE_05;89.3;14.7
LANE_06;90.3;14.7
LANE_07;86.7;29.7
LANE_08;85.1;11.7
LANE_09;93.9;59.8
LANE_02;66.8;59.7
LANE_04;80.5;29.6
LANE_05;94.1;29.7
LANE_06;82.6;29.8
LANE_08;101.7;29.8
LANE_10;75.2;59.5
LANE_02;73.6;59.7
LANE_03;72.7;14.7
LANE_04;92;29.7
LANE_05;99.4;14.8
LANE_07;75.2;29.6
LANE_08;87;9.7
LANE_09;73.5;59.7
LANE_02;81.7;29.7
LANE_03;110.2;59.8
LANE_05;77.4;29.7
LANE_06;97.5;59.8
LANE_07;90;11.7
LANE_08;101.2;19.8
LANE_09;101.9;59.8
LANE_03;79.7;29.7
LANE_04;84.1;59.7
LANE_06;76.6;59.7
LANE_07;91.6;19.7
LANE_08;84.1;11.7
LANE_09;89.2;29.8
LANE_02;75.9;19.7
LANE_03;76.5;14.6
LANE_04;94.5;14.8
LANE_05;62.4;19.5
LANE_06;101.9;29.7
LANE_07;86;19.6
LANE_08;99.5;14.8
LANE_09;91.9;29.8
LANE_02;52.3;29.5
LANE_03;83.8;11.7
LANE_04;102;59.8
LANE_06;82.6;29.7
LANE_07;89.8;14.7
LANE_08;84.7;8.3
LANE_09;89.3;29.8
LANE_10;90.1;59.8
LANE_02;73;29.7
LANE_03;87.3;19.7
LANE_04;110.7;59.8
LANE_07;85.4;19.7
LANE_08;81.9;29.7
LANE_09;74.7;29.6
LANE_02;71.9;59.6
LANE_03;83.6;14.7
LANE_05;90;14.7
LANE_07;81.7;14.6
LANE_08;79.1;14.7
LANE_09;91.3;14.7
LANE_10;71.7;29.8
LANE_02;77.5;59.7
LANE_03;103;59.8
LANE_04;79.9;19.7
LANE_06;121.2;29.8
LANE_07;92.4;29.7
LANE_08;81.9;29.7
LANE_02;68.3;29.7
LANE_03;88.8;14.7
LANE_05;100.9;29.8
LANE_06;94.6;29.6
LANE_07;90.3;8.3
LANE_08;96.5;14.8
LANE_09;81.3;11.7
LANE_03;79.6;11.7
LANE_04;84;14.7
LANE_05;75.4;19.6
LANE_07;74;19.7
LANE_08;93.6;7.2
LANE_02;75.6;29.7
LANE_03;86.9;9.7
LANE_04;90.3;59.8
LANE_05;75.4;29.8
LANE_06;84.4;59.7
LANE_07;85;19.7
LANE_08;86.6;19.7
LANE_09;84.2;29.7
LANE_03;80.4;19.6
LANE_04;82.6;19.7
LANE_05;85.4;29.7
LANE_06;91.8;19.8
LANE_07;79.7;19.7
LANE_08;97;14.8
LANE_09;65.6;59.8
LANE_02;64.9;19.6
LANE_03;77.3;29.5
LANE_04;86.5;19.7
LANE_05;95.4;29.6
LANE_07;91.9;59.8
LANE_08;92.4;11.7
LANE_09;87.6;19.7
LANE_02;86.5;19.7
LANE_03;80.9;29.7
LANE_04;80.9;19.7
LANE_05;93.9;29.8
LANE_06;102.5;59.8
LANE_07;90.8;59.8
LANE_08;96;29.8
LANE_09;93.7;59.8
LANE_02;49.5;29.4
LANE_03;84.2;59.7
LANE_04;73.3;19.7
LANE_05;83.1;29.7
LANE_06;82.5;59.7
LANE_07;103.9;59.7
LANE_08;85.7;14.7
LANE_09;84.9;19.7
LANE_10;83.8;59.8
LANE_02;73.4;59.7
LANE_03;78.8;59.7
LANE_04;82.7;19.7
LANE_05;75.2;19.7
LANE_06;75.1;59.5
LANE_07;73;14.7
LANE_08;86.5;11.7
LANE_03;81.4;19.7
LANE_04;59.1;29.2
LANE_05;66.4;58.8
LANE_06;86.5;29.7
LANE_07;91;9.7
LANE_08;87.2;29.7
LANE_09;100.2;59.8
LANE_03;78.7;14.7
LANE_04;99.9;14.8
LANE_05;96.5;19.7
LANE_06;93.4;14.8
LANE_07;74.1;59.6
LANE_08;92.8;11.8
LANE_09;85.1;59.7
LANE_02;68.5;19.6
LANE_03;87;19.7
LANE_04;91.6;19.8
LANE_06;86.1;29.7
LANE_07;88.7;8.3
LANE_08;83.7;8.3
LANE_09;87.3;29.8
LANE_02;101.9;59.8
LANE_03;84.4;19.7
LANE_04;92;59.7
LANE_05;71.3;29.4
LANE_06;82.1;29.6
LANE_07;89.9;11.7
LANE_08;95.6;29.9
LANE_09;80.8;29.7
LANE_02;69.5;29.6
LANE_03;86.3;29.7
LANE_04;84;29.7
LANE_05;93.5;19.7
LANE_06;78.5;14.7
LANE_07;66.7;59.6
LANE_08;92.9;19.8
LANE_09;111.6;14.8
LANE_02;60.6;14.6
LANE_03;75.9;59.7
LANE_04;78.3;19.7
LANE_06;73.3;19.6
LANE_07;84.1;14.7
LANE_08;84.5;11.7
LANE_09;96.3;8.3
LANE_10;114.2;59.8
LANE_02;85.6;29.7
LANE_03;95.2;14.7
LANE_04;94.5;19.8
LANE_05;83.7;11.7
LANE_06;104.3;59.7
LANE_07;90.4;11.6
LANE_08;93.2;9.7
LANE_02;73.1;59.7
LANE_03;88.1;59.7
LANE_04;87.3;14.7
LANE_05;88.4;29.7
LANE_06;107.5;29.8
LANE_07;86;29.7
LANE_08;87.3;19.7
LANE_09;97.8;19.8
LANE_10;87.9;19.8
LANE_02;77.2;29.7
LANE_03;64.9;59.6
LANE_04;78.5;19.7
LANE_05;88.4;59.7
LANE_06;81.8;59.8
LANE_07;101.1;19.7
LANE_08;96.4;29.7
LANE_09;105.3;59.8
LANE_02;66.7;11.6
LANE_03;75.8;14.7
LANE_04;85;29.7
LANE_05;75.5;29.6
LANE_06;71.6;59.7
LANE_07;110.3;19.8
LANE_08;88.4;59.7
LANE_10;81.7;59.7
LANE_01;20.8;59.3
LANE_02;69.1;29.7
LANE_03;81.1;29.7
LANE_04;72.4;59.7
LANE_05;92;29.8
LANE_07;96.9;11.7
LANE_08;87.5;11.6
LANE_09;90.6;29.8
LANE_10;96.2;59.9
LANE_02;87.4;29.7
LANE_04;75.5;59.8
LANE_05;74.3;29.7
LANE_06;72.4;59.8
LANE_07;85.1;29.7
LANE_08;95.6;59.7
LANE_09;80.3;59.9
LANE_02;74;14.7
LANE_03;74.1;9.7
LANE_04;87.1;14.7
LANE_05;99.1;59.8
LANE_06;100.7;59.8
LANE_07;91.8;8.3
LANE_08;85.8;19.7
LANE_09;88.5;19.7
LANE_02;61.5;14.5
LANE_03;72.7;29.7
LANE_04;88.8;59.8
LANE_05;82.9;29.7
LANE_06;65.2;59.9
LANE_07;103.8;59.8
LANE_09;84.3;29.8
LANE_02;81.2;59.6
LANE_03;73.9;29.7
LANE_04;81;29.7
LANE_05;69.1;19.6
LANE_06;125.4;59.8
LANE_07;85.6;19.7
LANE_08;90.4;9.7
LANE_02;64;59.6
LANE_03;90.1;59.8
LANE_05;90.3;29.8
LANE_06;117.4;59.8
LANE_07;82.3;11.7
LANE_08;98.8;19.7
LANE_02;56.6;19.4
LANE_03;74.7;19.7
LANE_04;86.6;19.7
LANE_05;92.8;19.8
LANE_06;95;59.8
LANE_07;89.6;19.7
LANE_08;97.2;11.8
LANE_02;79.8;29.7
LANE_03;73.3;9.5
LANE_04;86.7;59.8
LANE_05;82.2;14.7
LANE_06;106;59.8
LANE_07;93.5;19.7
LANE_08;88.5;11.8
LANE_09;82.3;19.7
LANE_10;93;59.8
LANE_03;76.5;29.7
LANE_04;88.8;14.7
LANE_05;66.5;19.6
LANE_06;93.3;9.7
LANE_07;86.5;29.6
LANE_08;87.5;14.7
LANE_09;101.6;19.8
LANE_02;78.1;59.7
LANE_03;77.8;19.7
LANE_04;82.8;59.7
LANE_05;97.1;59.8
LANE_07;89.4;19.7
LANE_08;90.8;19.6
LANE_09;95;14.8
LANE_10;96.5;59.8
LANE_02;71.2;29.7
LANE_03;97.2;11.7
LANE_05;91.4;59.6
LANE_06;94.8;29.7
LANE_07;81.9;59.7
LANE_08;94.2;19.8
LANE_10;95.8;59.8
LANE_01;20.6;57.2
LANE_02;50.3;29.5
LANE_03;77.5;19.7
LANE_04;95.2;29.8
LANE_05;86.9;59.6
LANE_07;103.4;59.7
LANE_08;82.5;19.7
LANE_09;88.1;29.8
LANE_03;76.6;11.7
LANE_04;65.7;59.7
LANE_06;86.2;19.7
LANE_07;80.4;29.6
LANE_08;83.4;19.7
LANE_02;51;29.4
LANE_03;73.6;11.7
LANE_04;78.4;14.7
LANE_06;91.8;9.7
LANE_07;73.3;19.7
LANE_08;79.8;59.7
LANE_09;91.9;14.7
LANE_10;97.1;59.8
LANE_02;83.8;59.8
LANE_03;81.6;14.7
LANE_05;61;59.6
LANE_06;101.4;19.8
LANE_07;97.8;9.7
LANE_08;101.5;59.8
LANE_02;79.7;19.7
LANE_03;84;9.7
LANE_04;71;59.7
LANE_05;85.1;29.7
LANE_07;98;59.7
LANE_08;86.8;14.7
LANE_09;71.5;29.7
LANE_02;61.9;14.5
LANE_03;89.4;14.7
LANE_04;74.5;59.7
LANE_05;89.8;9.8
LANE_06;118.8;59.8
LANE_07;90.5;29.7
LANE_08;93.3;8.3
LANE_09;102.9;19.8
LANE_02;57.3;19.6
LANE_03;84.1;14.7
LANE_04;75.7;29.7
LANE_05;89.2;29.6
LANE_06;107.5;29.8
LANE_07;106;59.7
LANE_08;82.7;7.2
LANE_09;109.1;29.8
LANE_02;50.6;19.4
LANE_03;101.4;29.8
LANE_04;84;19.7
LANE_05;59.6;58.7
LANE_06;74.2;29.6
LANE_07;88.4;14.7
LANE_08;89.1;14.7
LANE_09;76.4;59.8
LANE_02;74.6;19.6
LANE_03;78.3;14.7
LANE_04;86.2;29.7
LANE_05;84.4;59.7
LANE_06;79.3;59.5
LANE_07;88.3;29.7
LANE_08;98.2;14.7
LANE_09;94.3;29.7
LANE_02;71.9;59.7
LANE_03;98.9;29.6
LANE_04;105.9;59.8
LANE_05;99.3;29.7
LANE_06;91.8;29.7
LANE_07;91.1;19.7
LANE_08;103.2;8.3
LANE_09;104.6;19.8
LANE_01;13.2;56.4
LANE_02;46;19
LANE_03;87;59.7
LANE_04;97.2;29.8
LANE_05;97.9;11.7
LANE_06;75.8;59.8
LANE_07;70.3;29.5
LANE_08;78.2;11.7
LANE_09;95.3;59.8
LANE_02;67.1;19.6
LANE_03;88;9.7
LANE_04;82.3;29.7
LANE_05;74.8;11.6
LANE_06;91.6;14.7
LANE_07;98.3;9.7
LANE_08;96;11.8
LANE_09;94;19.8
LANE_10;105.9;59.8
LANE_03;90.3;14.8
LANE_04;92.8;14.7
LANE_05;77.4;29.6
LANE_07;98.9;14.7
LANE_08;87.3;9.6
LANE_09;89.6;9.7
LANE_02;48.8;59.5
LANE_03;80.7;19.7
LANE_05;97.8;59.8
LANE_06;76.5;19.7
LANE_07;100.8;14.7
LANE_08;90;9.7
LANE_09;112;14.8
LANE_10;109.8;59.8
LANE_03;91.6;14.7
LANE_06;103;29.8
LANE_07;95.7;29.7
LANE_08;94.5;19.8
LANE_09;81.7;29.7
LANE_03;81.4;29.7
LANE_07;103.8;19.7
LANE_08;93.7;5.2
LANE_01;13.2;58.8
LANE_02;48.7;28.9
LANE_03;78.1;14.7
LANE_04;76.7;59.7
LANE_05;86.2;9.7
LANE_06;84;19.7
LANE_07;87;11.7
LANE_08;78.9;7.2
LANE_02;76.1;59.7
LANE_03;99.7;29.8
LANE_04;100.4;29.8
LANE_05;82.1;11.7
LANE_06;100.5;14.8
LANE_07;78;29.7
LANE_08;87.1;19.7
LANE_09;109.2;29.8
LANE_02;76.1;11.7
LANE_03;87.4;9.7
LANE_04;78.4;29.7
LANE_05;89.4;19.6
LANE_06;86.3;19.7
LANE_07;104.9;14.7
LANE_08;92.7;8.3
LANE_09;80.7;19.7
LANE_10;80.5;29.8
LANE_02;62.1;14.6
LANE_03;72.6;59.6
LANE_04;81.4;29.7
LANE_05;75.9;14.8
LANE_06;72.8;59.6
LANE_07;99.7;9.7
LANE_08;74;29.7
LANE_09;99.9;29.8
LANE_02;94.3;59.8
LANE_03;95.5;29.7
LANE_04;60.9;59.7
LANE_05;68.6;59.5
LANE_06;96.6;59.8
LANE_07;94.8;19.7
LANE_08;90.2;14.7
LANE_09;93.1;9.8
LANE_02;73.6;19.6
LANE_03;86.5;19.7
LANE_04;90;29.7
LANE_05;70.8;59.7
LANE_06;90;19.7
LANE_07;97.2;11.7
LANE_09;90.3;14.8
LANE_02;58.3;59.6
LANE_03;90.3;9.7
LANE_04;90.7;29.8
LANE_05;97.2;29.8
LANE_06;92.1;29.7
LANE_07;91.3;14.7
LANE_08;93.7;19.8
LANE_09;91.9;19.7
LANE_10;79;59.8
LANE_02;78.9;14.7
LANE_03;112.3;14.8
LANE_04;95.7;59.8
LANE_05;93.7;19.7
LANE_06;98.2;59.8
LANE_07;96.6;11.6
LANE_08;83.6;29.7
LANE_09;94;14.8
LANE_02;58;19.6
LANE_03;85.8;19.7
LANE_04;93.9;14.7
LANE_05;93.4;59.7
LANE_06;96.2;59.8
LANE_07;88.2;8.3
LANE_08;88;9.7
LANE_09;86.7;8.3
LANE_10;94.8;59.8
LANE_02;62.7;29.6
LANE_03;93.9;29.7
LANE_04;77.1;19.7
LANE_05;97.8;19.8
LANE_06;69.1;59.7
LANE_07;82.8;59.7
LANE_08;109.4;29.8
LANE_09;101.4;29.8
LANE_10;129.4;59.9
LANE_02;88.7;29.6
LANE_03;88.5;14.7
LANE_05;77.9;11.7
LANE_06;83.2;59.8
LANE_07;76.4;11.6
LANE_08;89.9;14.7
LANE_09;84;9.6
LANE_02;61.4;59.6
LANE_03;79.7;59.7
LANE_05;87.2;19.7
LANE_06;84.9;19.7
LANE_07;91.3;19.7
LANE_08;87.9;11.7
LANE_09;97.8;11.7
